 written on  1Mar2024 at 03:33:58 
           2
         151
    2    1    1    1    2    2    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    2    2    1    1    1
    2
   -4   -5    0    2    1    0.000352   -0.000756
   -4   -5    0    1    2   -0.000105   -0.000232
   -4   -5    0    2    2   -0.001191   -0.000014
   -4   -4    0    1    1    0.010509   -0.000730
   -4   -4    0    2    1    0.000875    0.000144
   -4   -4    0    1    2   -0.000102   -0.000898
   -4   -4    0    2    2    0.010253    0.000730
   -4   -3    0    1    1    0.003800    0.000248
   -4   -3    0    2    1   -0.000812    0.002364
   -4   -3    0    1    2   -0.000614    0.000546
   -4   -3    0    2    2    0.003018   -0.000248
   -4   -2    0    1    1   -0.019989   -0.000312
   -4   -2    0    2    1    0.001010   -0.001690
   -4   -2    0    1    2    0.000588    0.001250
   -4   -2    0    2    2   -0.019202    0.000312
   -4   -1    0    1    1    0.003353    0.000582
   -4   -1    0    2    1   -0.000022   -0.000641
   -4   -1    0    1    2   -0.000174   -0.000992
   -4   -1    0    2    2    0.003465   -0.000582
   -4    0    0    1    1    0.010688    0.000198
   -4    0    0    2    1   -0.000586    0.000740
   -4    0    0    1    2   -0.000737   -0.000410
   -4    0    0    2    2    0.010074   -0.000198
   -4    1    0    1    1   -0.001327   -0.000229
   -4    1    0    2    1   -0.000495    0.000068
   -4    1    0    1    2    0.000997    0.000877
   -4    1    0    2    2   -0.000952    0.000229
   -4    2    0    1    1   -0.002066    0.000233
   -4    2    0    2    1    0.000014   -0.000646
   -4    2    0    1    2    0.000050   -0.000044
   -4    2    0    2    2   -0.001872   -0.000233
   -4    3    0    1    1    0.000816    0.000192
   -4    3    0    2    1   -0.000001    0.000014
   -4    3    0    1    2    0.000076   -0.000340
   -4    3    0    2    2    0.000501   -0.000192
   -4    4    0    1    1   -0.000563    0.000010
   -4    4    0    2    1   -0.000009    0.000061
   -4    4    0    1    2   -0.000057    0.000088
   -4    4    0    2    2   -0.000153   -0.000010
   -3   -7    0    1    1    0.000687    0.000129
   -3   -7    0    2    1    0.000055    0.000475
   -3   -7    0    1    2   -0.000013    0.000024
   -3   -7    0    2    2    0.000769   -0.000129
   -3   -6    0    1    1    0.003146   -0.000117
   -3   -6    0    2    1   -0.000020   -0.000041
   -3   -6    0    1    2   -0.000011   -0.000105
   -3   -6    0    2    2    0.002547    0.000117
   -3   -5    0    1    1    0.001337    0.000214
   -3   -5    0    2    1   -0.000408    0.001161
   -3   -5    0    1    2    0.000057   -0.000359
   -3   -5    0    2    2    0.001119   -0.000214
   -3   -4    0    1    1    0.004403   -0.001132
   -3   -4    0    2    1    0.000285    0.001836
   -3   -4    0    1    2    0.000166    0.000971
   -3   -4    0    2    2    0.003351    0.001132
   -3   -3    0    1    1   -0.001747    0.000627
   -3   -3    0    2    1   -0.001012    0.002233
   -3   -3    0    1    2    0.000407    0.001777
   -3   -3    0    2    2   -0.001066   -0.000627
   -3   -2    0    1    1    0.015475   -0.000629
   -3   -2    0    2    1   -0.002950    0.000151
   -3   -2    0    1    2    0.001155   -0.000024
   -3   -2    0    2    2    0.015594    0.000629
   -3   -1    0    1    1    0.014976   -0.000303
   -3   -1    0    2    1    0.001817   -0.003294
   -3   -1    0    1    2    0.000221   -0.000899
   -3   -1    0    2    2    0.016093    0.000303
   -3    0    0    1    1   -0.001924    0.000701
   -3    0    0    2    1    0.001388   -0.001699
   -3    0    0    1    2    0.000214    0.000344
   -3    0    0    2    2   -0.000888   -0.000701
   -3    1    0    1    1    0.004340    0.000650
   -3    1    0    2    1    0.000535   -0.000319
   -3    1    0    1    2   -0.001783   -0.001290
   -3    1    0    2    2    0.003416   -0.000650
   -3    2    0    1    1    0.001089   -0.000180
   -3    2    0    2    1    0.000021   -0.000368
   -3    2    0    1    2   -0.000026   -0.000593
   -3    2    0    2    2    0.001368    0.000180
   -3    3    0    1    1    0.003033    0.000218
   -3    3    0    2    1    0.000207   -0.000160
   -3    3    0    1    2   -0.000408    0.000070
   -3    3    0    2    2    0.002659   -0.000218
   -3    4    0    1    1    0.000802   -0.000176
   -3    4    0    2    1    0.000083    0.000024
   -3    4    0    1    2    0.000021    0.000085
   -3    4    0    2    2    0.000655    0.000176
   -2   -6    0    1    1   -0.001839    0.000060
   -2   -6    0    2    1    0.001120   -0.000339
   -2   -6    0    1    2   -0.000032    0.000001
   -2   -6    0    2    2   -0.001491   -0.000060
   -2   -5    0    1    1    0.001468   -0.000068
   -2   -5    0    2    1   -0.000592    0.000454
   -2   -5    0    1    2   -0.000342   -0.000239
   -2   -5    0    2    2    0.000976    0.000068
   -2   -4    0    1    1   -0.020681    0.000017
   -2   -4    0    2    1    0.000527    0.000134
   -2   -4    0    1    2   -0.000206    0.000565
   -2   -4    0    2    2   -0.020421   -0.000017
   -2   -3    0    1    1    0.015502    0.001072
   -2   -3    0    2    1    0.002318   -0.004677
   -2   -3    0    1    2   -0.000488   -0.001122
   -2   -3    0    2    2    0.016511   -0.001072
   -2   -2    0    1    1    0.058032    0.001324
   -2   -2    0    2    1   -0.000993   -0.001659
   -2   -2    0    1    2   -0.000740   -0.004056
   -2   -2    0    2    2    0.057503   -0.001324
   -2   -1    0    1    1    0.015677    0.000312
   -2   -1    0    2    1   -0.001933    0.002770
   -2   -1    0    1    2   -0.000231   -0.001789
   -2   -1    0    2    2    0.014065   -0.000312
   -2    0    0    1    1    0.057949   -0.002353
   -2    0    0    2    1   -0.000018    0.001879
   -2    0    0    1    2   -0.000598    0.000846
   -2    0    0    2    2    0.057585    0.002353
   -2    1    0    1    1    0.015399   -0.000623
   -2    1    0    2    1   -0.001521    0.002289
   -2    1    0    1    2    0.002854    0.004421
   -2    1    0    2    2    0.016615    0.000623
   -2    2    0    1    1   -0.020516   -0.000167
   -2    2    0    2    1    0.000681   -0.001764
   -2    2    0    1    2    0.000452    0.000803
   -2    2    0    2    2   -0.020584    0.000167
   -2    3    0    1    1    0.001003    0.000460
   -2    3    0    2    1    0.000014    0.000900
   -2    3    0    1    2   -0.000546   -0.000320
   -2    3    0    2    2    0.001442   -0.000460
   -2    4    0    1    1   -0.001663   -0.000280
   -2    4    0    2    1    0.000413   -0.000140
   -2    4    0    1    2    0.000124    0.000795
   -2    4    0    2    2   -0.001667    0.000280
   -2    5    0    1    1   -0.001375    0.000245
   -2    5    0    2    1   -0.000017    0.000152
   -2    5    0    1    2   -0.000246    0.000093
   -2    5    0    2    2   -0.001579   -0.000245
   -1   -6    0    1    1   -0.000340   -0.000149
   -1   -6    0    2    1   -0.000534    0.000205
   -1   -6    0    1    2    0.000230    0.000284
   -1   -6    0    2    2   -0.001064    0.000149
   -1   -5    0    1    1   -0.001605    0.000085
   -1   -5    0    2    1    0.001364   -0.001393
   -1   -5    0    1    2    0.000140   -0.000339
   -1   -5    0    2    2   -0.001050   -0.000085
   -1   -4    0    1    1    0.003151    0.000406
   -1   -4    0    2    1   -0.002914    0.002047
   -1   -4    0    1    2    0.000549   -0.000085
   -1   -4    0    2    2    0.002764   -0.000406
   -1   -3    0    1    1    0.014797   -0.000778
   -1   -3    0    2    1    0.001654   -0.002993
   -1   -3    0    1    2    0.000015   -0.001275
   -1   -3    0    2    2    0.014548    0.000778
   -1   -2    0    1    1    0.017630    0.000068
   -1   -2    0    2    1   -0.000570    0.000769
   -1   -2    0    1    2    0.000956   -0.000807
   -1   -2    0    2    2    0.018126   -0.000068
   -1   -1    0    1    1    0.042133    0.000791
   -1   -1    0    2    1   -0.000295    0.001493
   -1   -1    0    1    2    0.000907    0.003232
   -1   -1    0    2    2    0.042066   -0.000791
   -1    0    0    1    1    0.041804   -0.000514
   -1    0    0    2    1    0.002447   -0.000455
   -1    0    0    1    2   -0.002622   -0.000711
   -1    0    0    2    2    0.042393    0.000514
   -1    1    0    1    1    0.018308    0.000753
   -1    1    0    2    1   -0.001329    0.001250
   -1    1    0    1    2   -0.002041   -0.001506
   -1    1    0    2    2    0.017447   -0.000753
   -1    2    0    1    1    0.014350   -0.000687
   -1    2    0    2    1   -0.000460   -0.000689
   -1    2    0    1    2    0.001744    0.000658
   -1    2    0    2    2    0.014997    0.000687
   -1    3    0    1    1    0.003182    0.000439
   -1    3    0    2    1    0.000508   -0.000128
   -1    3    0    1    2   -0.000471   -0.000367
   -1    3    0    2    2    0.002734   -0.000439
   -1    4    0    1    1   -0.001444   -0.000520
   -1    4    0    2    1   -0.000158    0.000287
   -1    4    0    1    2    0.000297    0.001168
   -1    4    0    2    2   -0.001211    0.000520
   -1    5    0    1    1   -0.000810    0.000106
   -1    5    0    2    1    0.000287   -0.000395
   -1    5    0    1    2    0.000296   -0.000252
   -1    5    0    2    2   -0.000594   -0.000106
    0   -6    0    1    1    0.002950   -0.000000
    0   -6    0    2    1    0.000197    0.000486
    0   -6    0    1    2    0.000197   -0.000486
    0   -6    0    2    2    0.002914    0.000000
    0   -5    0    1    1   -0.002523   -0.000369
    0   -5    0    2    1    0.000056   -0.000124
    0   -5    0    1    2    0.000169    0.000448
    0   -5    0    2    2   -0.003184    0.000369
    0   -4    0    1    1    0.009689    0.001193
    0   -4    0    2    1    0.000279   -0.000172
    0   -4    0    1    2   -0.000155   -0.000321
    0   -4    0    2    2    0.009839   -0.001193
    0   -3    0    1    1   -0.003015   -0.000486
    0   -3    0    2    1   -0.000943    0.000811
    0   -3    0    1    2    0.000964    0.000240
    0   -3    0    2    2   -0.003034    0.000486
    0   -2    0    1    1    0.058933   -0.000542
    0   -2    0    2    1    0.000807    0.001514
    0   -2    0    1    2   -0.002194   -0.000941
    0   -2    0    2    2    0.057494    0.000542
    0   -1    0    1    1    0.040735   -0.000238
    0   -1    0    2    1   -0.001304    0.001710
    0   -1    0    1    2    0.002585    0.004154
    0   -1    0    2    2    0.042720    0.000238
    0    0    0    1    1    1.227925    0.000000
    0    0    0    2    1   -0.000460   -0.000644
    0    0    0    1    2   -0.000460    0.000644
    0    0    0    2    2    1.227931    0.000000
    0    1    0    1    1    0.040735    0.000238
    0    1    0    2    1    0.002585   -0.004154
    0    1    0    1    2   -0.001304   -0.001710
    0    1    0    2    2    0.042720   -0.000238
    0    2    0    1    1    0.058933    0.000542
    0    2    0    2    1   -0.002194    0.000941
    0    2    0    1    2    0.000807   -0.001514
    0    2    0    2    2    0.057494   -0.000542
    0    3    0    1    1   -0.003015    0.000486
    0    3    0    2    1    0.000964   -0.000240
    0    3    0    1    2   -0.000943   -0.000811
    0    3    0    2    2   -0.003034   -0.000486
    0    4    0    1    1    0.009689   -0.001193
    0    4    0    2    1   -0.000155    0.000321
    0    4    0    1    2    0.000279    0.000172
    0    4    0    2    2    0.009839    0.001193
    0    5    0    1    1   -0.002523    0.000369
    0    5    0    2    1    0.000169   -0.000448
    0    5    0    1    2    0.000056    0.000124
    0    5    0    2    2   -0.003184   -0.000369
    0    6    0    1    1    0.002950    0.000000
    0    6    0    2    1    0.000197    0.000486
    0    6    0    1    2    0.000197   -0.000486
    0    6    0    2    2    0.002914   -0.000000
    1   -5    0    1    1   -0.000810   -0.000106
    1   -5    0    2    1    0.000296    0.000252
    1   -5    0    1    2    0.000287    0.000395
    1   -5    0    2    2   -0.000594    0.000106
    1   -4    0    1    1   -0.001444    0.000520
    1   -4    0    2    1    0.000297   -0.001168
    1   -4    0    1    2   -0.000158   -0.000287
    1   -4    0    2    2   -0.001211   -0.000520
    1   -3    0    1    1    0.003182   -0.000439
    1   -3    0    2    1   -0.000471    0.000367
    1   -3    0    1    2    0.000508    0.000128
    1   -3    0    2    2    0.002734    0.000439
    1   -2    0    1    1    0.014350    0.000687
    1   -2    0    2    1    0.001744   -0.000658
    1   -2    0    1    2   -0.000460    0.000689
    1   -2    0    2    2    0.014997   -0.000687
    1   -1    0    1    1    0.018308   -0.000753
    1   -1    0    2    1   -0.002041    0.001506
    1   -1    0    1    2   -0.001329   -0.001250
    1   -1    0    2    2    0.017447    0.000753
    1    0    0    1    1    0.041804    0.000514
    1    0    0    2    1   -0.002622    0.000711
    1    0    0    1    2    0.002447    0.000455
    1    0    0    2    2    0.042393   -0.000514
    1    1    0    1    1    0.042133   -0.000791
    1    1    0    2    1    0.000907   -0.003232
    1    1    0    1    2   -0.000295   -0.001493
    1    1    0    2    2    0.042066    0.000791
    1    2    0    1    1    0.017630   -0.000068
    1    2    0    2    1    0.000956    0.000807
    1    2    0    1    2   -0.000570   -0.000769
    1    2    0    2    2    0.018126    0.000068
    1    3    0    1    1    0.014797    0.000778
    1    3    0    2    1    0.000015    0.001275
    1    3    0    1    2    0.001654    0.002993
    1    3    0    2    2    0.014548   -0.000778
    1    4    0    1    1    0.003151   -0.000406
    1    4    0    2    1    0.000549    0.000085
    1    4    0    1    2   -0.002914   -0.002047
    1    4    0    2    2    0.002764    0.000406
    1    5    0    1    1   -0.001605   -0.000085
    1    5    0    2    1    0.000140    0.000339
    1    5    0    1    2    0.001364    0.001393
    1    5    0    2    2   -0.001050    0.000085
    1    6    0    1    1   -0.000340    0.000149
    1    6    0    2    1    0.000230   -0.000284
    1    6    0    1    2   -0.000534   -0.000205
    1    6    0    2    2   -0.001064   -0.000149
    2   -5    0    1    1   -0.001375   -0.000245
    2   -5    0    2    1   -0.000246   -0.000093
    2   -5    0    1    2   -0.000017   -0.000152
    2   -5    0    2    2   -0.001579    0.000245
    2   -4    0    1    1   -0.001663    0.000280
    2   -4    0    2    1    0.000124   -0.000795
    2   -4    0    1    2    0.000413    0.000140
    2   -4    0    2    2   -0.001667   -0.000280
    2   -3    0    1    1    0.001003   -0.000460
    2   -3    0    2    1   -0.000546    0.000320
    2   -3    0    1    2    0.000014   -0.000900
    2   -3    0    2    2    0.001442    0.000460
    2   -2    0    1    1   -0.020516    0.000167
    2   -2    0    2    1    0.000452   -0.000803
    2   -2    0    1    2    0.000681    0.001764
    2   -2    0    2    2   -0.020584   -0.000167
    2   -1    0    1    1    0.015399    0.000623
    2   -1    0    2    1    0.002854   -0.004421
    2   -1    0    1    2   -0.001521   -0.002289
    2   -1    0    2    2    0.016615   -0.000623
    2    0    0    1    1    0.057949    0.002353
    2    0    0    2    1   -0.000598   -0.000846
    2    0    0    1    2   -0.000018   -0.001879
    2    0    0    2    2    0.057585   -0.002353
    2    1    0    1    1    0.015677   -0.000312
    2    1    0    2    1   -0.000231    0.001789
    2    1    0    1    2   -0.001933   -0.002770
    2    1    0    2    2    0.014065    0.000312
    2    2    0    1    1    0.058032   -0.001324
    2    2    0    2    1   -0.000740    0.004056
    2    2    0    1    2   -0.000993    0.001659
    2    2    0    2    2    0.057503    0.001324
    2    3    0    1    1    0.015502   -0.001072
    2    3    0    2    1   -0.000488    0.001122
    2    3    0    1    2    0.002318    0.004677
    2    3    0    2    2    0.016511    0.001072
    2    4    0    1    1   -0.020681   -0.000017
    2    4    0    2    1   -0.000206   -0.000565
    2    4    0    1    2    0.000527   -0.000134
    2    4    0    2    2   -0.020421    0.000017
    2    5    0    1    1    0.001468    0.000068
    2    5    0    2    1   -0.000342    0.000239
    2    5    0    1    2   -0.000592   -0.000454
    2    5    0    2    2    0.000976   -0.000068
    2    6    0    1    1   -0.001839   -0.000060
    2    6    0    2    1   -0.000032   -0.000001
    2    6    0    1    2    0.001120    0.000339
    2    6    0    2    2   -0.001491    0.000060
    3   -4    0    1    1    0.000802    0.000176
    3   -4    0    2    1    0.000021   -0.000085
    3   -4    0    1    2    0.000083   -0.000024
    3   -4    0    2    2    0.000655   -0.000176
    3   -3    0    1    1    0.003033   -0.000218
    3   -3    0    2    1   -0.000408   -0.000070
    3   -3    0    1    2    0.000207    0.000160
    3   -3    0    2    2    0.002659    0.000218
    3   -2    0    1    1    0.001089    0.000180
    3   -2    0    2    1   -0.000026    0.000593
    3   -2    0    1    2    0.000021    0.000368
    3   -2    0    2    2    0.001368   -0.000180
    3   -1    0    1    1    0.004340   -0.000650
    3   -1    0    2    1   -0.001783    0.001290
    3   -1    0    1    2    0.000535    0.000319
    3   -1    0    2    2    0.003416    0.000650
    3    0    0    1    1   -0.001924   -0.000701
    3    0    0    2    1    0.000214   -0.000344
    3    0    0    1    2    0.001388    0.001699
    3    0    0    2    2   -0.000888    0.000701
    3    1    0    1    1    0.014976    0.000303
    3    1    0    2    1    0.000221    0.000899
    3    1    0    1    2    0.001817    0.003294
    3    1    0    2    2    0.016093   -0.000303
    3    2    0    1    1    0.015475    0.000629
    3    2    0    2    1    0.001155    0.000024
    3    2    0    1    2   -0.002950   -0.000151
    3    2    0    2    2    0.015594   -0.000629
    3    3    0    1    1   -0.001747   -0.000627
    3    3    0    2    1    0.000407   -0.001777
    3    3    0    1    2   -0.001012   -0.002233
    3    3    0    2    2   -0.001066    0.000627
    3    4    0    1    1    0.004403    0.001132
    3    4    0    2    1    0.000166   -0.000971
    3    4    0    1    2    0.000285   -0.001836
    3    4    0    2    2    0.003351   -0.001132
    3    5    0    1    1    0.001337   -0.000214
    3    5    0    2    1    0.000057    0.000359
    3    5    0    1    2   -0.000408   -0.001161
    3    5    0    2    2    0.001119    0.000214
    3    6    0    1    1    0.003146    0.000117
    3    6    0    2    1   -0.000011    0.000105
    3    6    0    1    2   -0.000020    0.000041
    3    6    0    2    2    0.002547   -0.000117
    3    7    0    1    1    0.000687   -0.000129
    3    7    0    2    1   -0.000013   -0.000024
    3    7    0    1    2    0.000055   -0.000475
    3    7    0    2    2    0.000769    0.000129
    4   -4    0    1    1   -0.000563   -0.000010
    4   -4    0    2    1   -0.000057   -0.000088
    4   -4    0    1    2   -0.000009   -0.000061
    4   -4    0    2    2   -0.000153    0.000010
    4   -3    0    1    1    0.000816   -0.000192
    4   -3    0    2    1    0.000076    0.000340
    4   -3    0    1    2   -0.000001   -0.000014
    4   -3    0    2    2    0.000501    0.000192
    4   -2    0    1    1   -0.002066   -0.000233
    4   -2    0    2    1    0.000050    0.000044
    4   -2    0    1    2    0.000014    0.000646
    4   -2    0    2    2   -0.001872    0.000233
    4   -1    0    1    1   -0.001327    0.000229
    4   -1    0    2    1    0.000997   -0.000877
    4   -1    0    1    2   -0.000495   -0.000068
    4   -1    0    2    2   -0.000952   -0.000229
    4    0    0    1    1    0.010688   -0.000198
    4    0    0    2    1   -0.000737    0.000410
    4    0    0    1    2   -0.000586   -0.000740
    4    0    0    2    2    0.010074    0.000198
    4    1    0    1    1    0.003353   -0.000582
    4    1    0    2    1   -0.000174    0.000992
    4    1    0    1    2   -0.000022    0.000641
    4    1    0    2    2    0.003465    0.000582
    4    2    0    1    1   -0.019989    0.000312
    4    2    0    2    1    0.000588   -0.001250
    4    2    0    1    2    0.001010    0.001690
    4    2    0    2    2   -0.019202   -0.000312
    4    3    0    1    1    0.003800   -0.000248
    4    3    0    2    1   -0.000614   -0.000546
    4    3    0    1    2   -0.000812   -0.002364
    4    3    0    2    2    0.003018    0.000248
    4    4    0    1    1    0.010509    0.000730
    4    4    0    2    1   -0.000102    0.000898
    4    4    0    1    2    0.000875   -0.000144
    4    4    0    2    2    0.010253   -0.000730
    4    5    0    1    1   -0.001090   -0.000014
    4    5    0    2    1   -0.000105    0.000232
    4    5    0    1    2    0.000352    0.000756
    4    5    0    2    2   -0.001191    0.000014
    4    6    0    1    1   -0.002267   -0.000042
    4    6    0    2    1    0.000066   -0.000094
    4    6    0    1    2   -0.000205   -0.000030
    4    6    0    2    2   -0.001670    0.000042
    4    7    0    1    1    0.000863    0.000249
    4    7    0    2    1    0.000013   -0.000059
    4    7    0    1    2   -0.000121   -0.000311
    4    7    0    2    2    0.000454   -0.000249
    5   -2    0    1    1   -0.001574   -0.000077
    5   -2    0    2    1   -0.000040    0.000240
    5   -2    0    1    2    0.000159    0.000130
    5   -2    0    2    2   -0.001712    0.000077
    5   -1    0    1    1   -0.000769   -0.000181
    5   -1    0    2    1   -0.000494    0.000098
    5   -1    0    1    2    0.000123   -0.000187
    5   -1    0    2    2   -0.000745    0.000181
    5    0    0    1    1   -0.003100   -0.000090
    5    0    0    2    1    0.000184   -0.000211
    5    0    0    1    2    0.000369    0.000388
    5    0    0    2    2   -0.002611    0.000090
    5    1    0    1    1   -0.001353   -0.000171
    5    1    0    2    1    0.000109    0.000093
    5    1    0    1    2   -0.000162   -0.000099
    5    1    0    2    2   -0.001498    0.000171
    5    2    0    1    1    0.001571    0.000263
    5    2    0    2    1    0.000570   -0.000127
    5    2    0    1    2   -0.000618   -0.000474
    5    2    0    2    2    0.001274   -0.000263
    5    3    0    1    1    0.001495   -0.000495
    5    3    0    2    1   -0.000314    0.000021
    5    3    0    1    2    0.000408   -0.000310
    5    3    0    2    2    0.001350    0.000495
    5    4    0    1    1   -0.001410    0.000581
    5    4    0    2    1   -0.000021    0.000542
    5    4    0    1    2    0.000183    0.001159
    5    4    0    2    2   -0.001441   -0.000581
    5    5    0    1    1   -0.003031   -0.000117
    5    5    0    2    1    0.000237   -0.000378
    5    5    0    1    2   -0.000311   -0.000223
    5    5    0    2    2   -0.002679    0.000117
    5    6    0    1    1   -0.000721    0.000007
    5    6    0    2    1   -0.000302   -0.000443
    5    6    0    1    2   -0.000016   -0.000302
    5    6    0    2    2   -0.000793   -0.000007
    6    0    0    1    1    0.003209    0.000000
    6    0    0    2    1   -0.000392    0.000552
    6    0    0    1    2   -0.000392   -0.000552
    6    0    0    2    2    0.002697   -0.000000
    6    1    0    1    1   -0.000829   -0.000096
    6    1    0    2    1   -0.000112    0.000479
    6    1    0    1    2    0.000439    0.000693
    6    1    0    2    2   -0.000792    0.000096
    6    2    0    1    1   -0.001965   -0.000202
    6    2    0    2    1    0.000071   -0.000363
    6    2    0    1    2   -0.000115   -0.000046
    6    2    0    2    2   -0.001742    0.000202
    6    3    0    1    1    0.003111    0.000115
    6    3    0    2    1   -0.000055    0.000075
    6    3    0    1    2    0.000094   -0.000205
    6    3    0    2    2    0.002733   -0.000115
    6    4    0    1    1   -0.002149    0.000376
    6    4    0    2    1   -0.000049   -0.000285
    6    4    0    1    2    0.000484    0.000496
    6    4    0    2    2   -0.001558   -0.000376
    6    5    0    1    1   -0.000711   -0.000086
    6    5    0    2    1    0.000150   -0.000482
    6    5    0    1    2   -0.000408   -0.000578
    6    5    0    2    2   -0.000911    0.000086
    6    6    0    1    1    0.002970   -0.000000
