     1.213683     0.094873
     1.226875     0.080418
     1.240068     0.068102
     1.253260     0.058081
     1.266452     0.050460
     1.279644     0.045291
     1.292836     0.042584
     1.306029     0.042310
     1.319221     0.044403
     1.332413     0.048774
     1.345605     0.055315
     1.358798     0.063906
     1.371990     0.074424
     1.385182     0.086744
     1.398374     0.100749
     1.411566     0.116329
     1.424759     0.133385
     1.437951     0.151831
     1.451143     0.171590
     1.464335     0.192598
     1.477527     0.214800
     1.490720     0.238150
     1.503912     0.262606
     1.517104     0.288131
     1.530296     0.314678
     1.543488     0.342159
     1.556681     0.370193
     1.569873     0.397345
     1.583065     0.424333
     1.596257     0.452192
     1.609449     0.481059
     1.622642     0.510930
     1.635834     0.541755
     1.649026     0.573455
     1.662218     0.605926
     1.675411     0.639037
     1.688603     0.672636
     1.701795     0.706548
     1.714987     0.740583
     1.728179     0.774535
     1.741372     0.808188
     1.754564     0.841321
     1.767756     0.873711
     1.780948     0.905140
     1.794140     0.935397
     1.807333     0.964282
     1.820525     0.991611
     1.833717     1.017218
     1.846909     1.040957
     1.860101     1.062702
     1.873294     1.082353
     1.886486     1.099829
     1.899678     1.115072
     1.912870     1.128042
     1.926063     1.138715
     1.939255     1.147077
     1.952447     1.153121
     1.965639     1.156842
     1.978831     1.158225


    -1.142479     1.158235
    -1.131054     1.157610
    -1.119629     1.155323
    -1.108204     1.151356
    -1.096780     1.145698
    -1.085355     1.138340
    -1.073930     1.129277
    -1.062505     1.118505
    -1.051081     1.106029
    -1.039656     1.091857
    -1.028231     1.076012
    -1.016806     1.058524
    -1.005381     1.039437
    -0.993957     1.018808
    -0.982532     0.996708
    -0.971107     0.973225
    -0.959682     0.948459
    -0.948257     0.922629
    -0.936833     0.895926
    -0.925408     0.868304
    -0.913983     0.839907
    -0.902558     0.810893
    -0.891133     0.781428
    -0.879709     0.751683
    -0.868284     0.721835
    -0.856859     0.692060
    -0.845434     0.662533
    -0.834010     0.633427
    -0.822585     0.604907
    -0.811160     0.577131
    -0.799735     0.550246
    -0.788310     0.524387
    -0.776886     0.499678
    -0.765461     0.476226
    -0.754036     0.454254
    -0.742611     0.433770
    -0.731186     0.414763
    -0.719762     0.397277
    -0.708337     0.381341
    -0.696912     0.366972
    -0.685487     0.354171
    -0.674063     0.342929
    -0.662638     0.333224
    -0.651213     0.325025
    -0.639788     0.318287
    -0.628363     0.312958
    -0.616939     0.308975
    -0.605514     0.306267
    -0.594089     0.304754
    -0.582664     0.304349
    -0.571239     0.304968
    -0.559815     0.306620
    -0.548390     0.309067
    -0.536965     0.312194
    -0.525540     0.315882
    -0.514115     0.320016
    -0.502691     0.324480
    -0.491266     0.329159
    -0.479841     0.333945
    -0.468416     0.338733
    -0.456992     0.343429
    -0.445567     0.347945
    -0.434142     0.352206
    -0.422717     0.356145
    -0.411292     0.359713
    -0.399868     0.362868
    -0.388443     0.365586
    -0.377018     0.367878
    -0.365593     0.369786
    -0.354168     0.371271
    -0.342744     0.372362
    -0.331319     0.373099
    -0.319894     0.373533
    -0.308469     0.373721
    -0.297044     0.373724
    -0.285620     0.373609
    -0.274195     0.373440
    -0.262770     0.373285
    -0.251345     0.373203
    -0.239921     0.373252
    -0.228496     0.373481
    -0.217071     0.373931
    -0.205646     0.374634
    -0.194221     0.375610
    -0.182797     0.377053
    -0.171372     0.378864
    -0.159947     0.380953
    -0.148522     0.383283
    -0.137097     0.385806
    -0.125673     0.388465
    -0.114248     0.391195
    -0.102823     0.393925
    -0.091398     0.396584
    -0.079974     0.399099
    -0.068549     0.401400
    -0.057124     0.403422
    -0.045699     0.405108
    -0.034274     0.406410
    -0.022850     0.407292
    -0.011425     0.407729
     0.000000     0.407715
     0.006596     0.409113
     0.013192     0.410690
     0.019788     0.412435
     0.026384     0.414339
     0.032981     0.416391
     0.039577     0.418576
     0.046173     0.420879
     0.052769     0.423281
     0.059365     0.425764
     0.065961     0.428307
     0.072557     0.430887
     0.079153     0.433482
     0.085749     0.436067
     0.092345     0.438616
     0.098942     0.441104
     0.105538     0.443504
     0.112134     0.445791
     0.118730     0.447936
     0.125326     0.449914
     0.131922     0.451699
     0.138518     0.453263
     0.145114     0.454583
     0.151710     0.455633
     0.158307     0.456390
     0.164903     0.456831
     0.171499     0.456935
     0.178095     0.456682
     0.184691     0.456053
     0.191287     0.455031
     0.197883     0.453601
     0.204479     0.451749
     0.211075     0.449463
     0.217671     0.446734
     0.224268     0.443552
     0.230864     0.439912
     0.237460     0.435809
     0.244056     0.431241
     0.250652     0.426208
     0.257248     0.420710
     0.263844     0.414752
     0.270440     0.408338
     0.277036     0.401474
     0.283632     0.394170
     0.290229     0.386436
     0.296825     0.378282
     0.303421     0.369723
     0.310017     0.360771
     0.316613     0.351443
     0.323209     0.341755
     0.329805     0.331725
     0.336401     0.321370
     0.342997     0.310709
     0.349594     0.299764
     0.356190     0.288553
     0.362786     0.277097
     0.369382     0.265418
     0.375978     0.253537
     0.382574     0.241476
     0.389170     0.229256
     0.395766     0.216900
     0.402362     0.204430
     0.408958     0.191868
     0.415555     0.179237
     0.422151     0.166559
     0.428747     0.153857
     0.435343     0.141153
     0.441939     0.128471
     0.448535     0.115832
     0.455131     0.103260
     0.461727     0.090778
     0.468323     0.078410
     0.474920     0.066178
     0.481516     0.054108
     0.488112     0.042223
     0.494708     0.030548
     0.501304     0.019108
     0.507900     0.007929
     0.514496    -0.002962
     0.521092    -0.013540
     0.527688    -0.023775
     0.534284    -0.033644
     0.540881    -0.043120
     0.547477    -0.052185
     0.554073    -0.060822
     0.560669    -0.069023
     0.567265    -0.076780
     0.573861    -0.084091
     0.580457    -0.090949
     0.587053    -0.097348
     0.593649    -0.103278
     0.600246    -0.108725
     0.606842    -0.113675
     0.613438    -0.118112
     0.620034    -0.122017
     0.626630    -0.125371
     0.633226    -0.128156
     0.639822    -0.130348
     0.646418    -0.131926
     0.653014    -0.132864
     0.659610    -0.133132
     0.672803    -0.132010
     0.685995    -0.128120
     0.699187    -0.121418
     0.712379    -0.111901
     0.725571    -0.099592
     0.738764    -0.084543
     0.751956    -0.066848
     0.765148    -0.046652
     0.778340    -0.024159
     0.791533     0.000366
     0.804725     0.026604
     0.817917     0.054189
     0.831109     0.082715
     0.844301     0.111743
     0.857494     0.140812
     0.870686     0.169449
     0.883878     0.197178
     0.897070     0.223532
     0.910262     0.248064
     0.923455     0.270359
     0.936647     0.290041
     0.949839     0.306789
     0.963031     0.320336
     0.976223     0.330485
     0.989416     0.337109
     1.002608     0.340154
     1.015800     0.339657
     1.028992     0.339801
     1.042185     0.339592
     1.055377     0.336680
     1.068569     0.331205
     1.081761     0.323355
     1.094953     0.313362
     1.108146     0.301492
     1.121338     0.288045
     1.134530     0.273343
     1.147722     0.257724
     1.160914     0.241539
     1.174107     0.225139
     1.187299     0.208870
     1.200491     0.193068
     1.213683     0.178049
     1.226875     0.164103
     1.240068     0.151493
     1.253260     0.140447
     1.266452     0.131154
     1.279644     0.123767
     1.292836     0.118397
     1.306029     0.115114
     1.319221     0.113951
     1.332413     0.114904
     1.345605     0.117933
     1.358798     0.122972
     1.371990     0.129929
     1.385182     0.138695
     1.398374     0.149151
     1.411566     0.161173
     1.424759     0.174640
     1.437951     0.189441
     1.451143     0.205478
     1.464335     0.222672
     1.477527     0.240961
     1.490720     0.260308
     1.503912     0.280692
     1.517104     0.302112
     1.530296     0.324591
     1.543488     0.348200
     1.556681     0.373304
     1.569873     0.401315
     1.583065     0.431476
     1.596257     0.462689
     1.609449     0.494729
     1.622642     0.527475
     1.635834     0.560816
     1.649026     0.594630
     1.662218     0.628784
     1.675411     0.663129
     1.688603     0.697507
     1.701795     0.731750
     1.714987     0.765683
     1.728179     0.799129
     1.741372     0.831910
     1.754564     0.863851
     1.767756     0.894783
     1.780948     0.924547
     1.794140     0.952993
     1.807333     0.979985
     1.820525     1.005399
     1.833717     1.029126
     1.846909     1.051069
     1.860101     1.071144
     1.873294     1.089277
     1.886486     1.105404
     1.899678     1.119467
     1.912870     1.131417
     1.926063     1.141210
     1.939255     1.148809
     1.952447     1.154188
     1.965639     1.157329
     1.978831     1.158235


