 -0.019531   6.500000
  3.259277   5.850000
  6.330566   5.200000
  9.152832   4.550000
 11.809082   3.900000
 14.216309   3.250000
 16.395264   2.600000
 18.491211   1.950000
 20.815430   1.300000
 23.264160   0.650000
