   9.018555   6.200000
 12.858887   5.900000
 15.893555   5.600000
 18.525391   5.300000
 20.915527   5.000000
 23.171387   4.700000
 25.360107   4.400000
 27.495117   4.100000
 29.643555   3.800000
 31.791992   3.500000
 34.007568   3.200000
 36.290283   2.900000
 38.666992   2.600000
 41.137695   2.300000
 43.688965   2.000000
 46.307373   1.700000
 49.060059   1.400000

 52.080078   1.100000
 55.146484   0.800000
 59.257812   0.500000
 72.397461   0.200000
