   -4   -5    0    2    1    2      0.0000001470     -0.0000003061
   -4   -5    0    2    1    3      0.0013536051     -0.0022087284
   -4   -5    0    1    2    1      0.0000003259      0.0000002161
   -4   -5    0    1    2    2     -0.0000000291     -0.0000000731
   -4   -5    0    1    2    3     -0.0013536160     -0.0022087108
   -4   -5    0    2    2    1     -0.0590033278     -0.0288409312
   -4   -5    0    2    2    2      0.0357904910      0.0051489684
   -4   -5    0    2    2    3     -0.0000000094      0.0000000005
   -4   -4    0    1    1    1      0.1297623583      0.0109547124
   -4   -4    0    1    1    2     -0.0391914877      0.0226920353
   -4   -4    0    1    1    3      0.0000000072     -0.0000000091
   -4   -4    0    2    1    1     -0.0000000347     -0.0000000374
   -4   -4    0    2    1    2     -0.0000000982     -0.0000001117
   -4   -4    0    2    1    3      0.0013405457      0.0025624557
   -4   -4    0    1    2    1      0.0000002356     -0.0000000744
   -4   -4    0    1    2    2     -0.0000000707      0.0000001452
   -4   -4    0    1    2    3     -0.0013405804      0.0025624171
   -4   -4    0    2    2    1      0.1297613025     -0.0109545282
   -4   -4    0    2    2    2     -0.0391913810     -0.0226923316
   -4   -4    0    2    2    3     -0.0000000044      0.0000000099
   -4   -3    0    1    1    1     -0.0596619663      0.0445507737
   -4   -3    0    1    1    2      0.0927089838      0.0529596690
   -4   -3    0    1    1    3     -0.0000000010     -0.0000000070
   -4   -3    0    2    1    1      0.0000003315     -0.0000000603
   -4   -3    0    2    1    2     -0.0000001206     -0.0000003714
   -4   -3    0    2    1    3      0.0025510894      0.0035752922
   -4   -3    0    1    2    1     -0.0000000057     -0.0000001195
   -4   -3    0    1    2    2     -0.0000000040     -0.0000004505
   -4   -3    0    1    2    3     -0.0025510861      0.0035752596
   -4   -3    0    2    2    1     -0.0596583088     -0.0445535010
   -4   -3    0    2    2    2      0.0927091714     -0.0529583049
   -4   -3    0    2    2    3      0.0000000022      0.0000000061
   -4   -2    0    1    1    1      0.1222972302     -0.0000012525
   -4   -2    0    1    1    2      0.0000001763      0.0096602743
   -4   -2    0    1    1    3     -0.0000000027      0.0000000050
   -4   -2    0    2    1    1     -0.0000001007     -0.0000003539
   -4   -2    0    2    1    2     -0.0000000289     -0.0000001243
   -4   -2    0    2    1    3      0.0008989178     -0.0000000298
   -4   -2    0    1    2    1     -0.0000002183      0.0000001242
   -4   -2    0    1    2    2     -0.0000000640     -0.0000000046
   -4   -2    0    1    2    3     -0.0008988949      0.0000000283
   -4   -2    0    2    2    1      0.1222959243      0.0000000988
   -4   -2    0    2    2    2      0.0000001863     -0.0096588522
   -4   -2    0    2    2    3      0.0000000045     -0.0000000058
   -4   -1    0    1    1    1     -0.0596589087     -0.0445514069
   -4   -1    0    1    1    2     -0.0927087085      0.0529593160
   -4   -1    0    1    1    3      0.0000000122     -0.0000000025
   -4   -1    0    2    1    1     -0.0000001866     -0.0000002769
   -4   -1    0    2    1    2      0.0000001687     -0.0000001728
   -4   -1    0    2    1    3      0.0025511333     -0.0035753134
   -4   -1    0    1    2    1      0.0000000625      0.0000003470
   -4   -1    0    1    2    2     -0.0000002617      0.0000001061
   -4   -1    0    1    2    3     -0.0025510930     -0.0035752611
   -4   -1    0    2    2    1     -0.0596601209      0.0445527852
   -4   -1    0    2    2    2     -0.0927096854     -0.0529571816
   -4   -1    0    2    2    3     -0.0000000103      0.0000000023
   -4    0    0    1    1    1      0.1297626821     -0.0109537955
   -4    0    0    1    1    2      0.0391912110      0.0226919734
   -4    0    0    1    1    3      0.0000000139     -0.0000000011
   -4    0    0    2    1    1      0.0000000436     -0.0000003573
   -4    0    0    2    1    2      0.0000000254     -0.0000002579
   -4    0    0    2    1    3      0.0013405382     -0.0025624255
   -4    0    0    1    2    1      0.0000001142     -0.0000001100
   -4    0    0    1    2    2     -0.0000000393      0.0000003357
   -4    0    0    1    2    3     -0.0013405311     -0.0025624721
   -4    0    0    2    2    1      0.1297617738      0.0109555402
   -4    0    0    2    2    2      0.0391907338     -0.0226937098
   -4    0    0    2    2    3     -0.0000000120      0.0000000024
   -4    1    0    1    1    1     -0.0590044355     -0.0288369042
   -4    1    0    1    1    2     -0.0357903345     -0.0051494794
   -4    1    0    1    1    3      0.0000000061     -0.0000000009
   -4    1    0    2    1    1     -0.0000001469     -0.0000003281
   -4    1    0    2    1    2      0.0000000739     -0.0000004775
   -4    1    0    2    1    3      0.0013535937      0.0022087266
   -4    1    0    1    2    1      0.0000002571      0.0000002499
   -4    1    0    1    2    2     -0.0000001438     -0.0000000098
   -4    1    0    1    2    3     -0.0013536081      0.0022086863
   -4    1    0    2    2    1     -0.0590036550      0.0288414428
   -4    1    0    2    2    2     -0.0357902874      0.0051486565
   -4    1    0    2    2    3     -0.0000000042      0.0000000035
   -3   -6    0    1    1    1     -0.0136944423     -0.0120526370
   -3   -6    0    1    1    2     -0.0816922452      0.0105801923
   -3   -6    0    1    1    3      0.0000000061      0.0000000079
   -3   -6    0    2    1    1     -0.0000003713      0.0000004496
   -3   -6    0    2    1    2      0.0000000070      0.0000001924
   -3   -6    0    2    1    3     -0.0016649626     -0.0013790190
   -3   -6    0    1    2    1     -0.0000004121      0.0000001951
   -3   -6    0    1    2    2     -0.0000001087     -0.0000001391
   -3   -6    0    1    2    3      0.0016649948     -0.0013789968
   -3   -6    0    2    2    1     -0.0136995162      0.0120537762
   -3   -6    0    2    2    2     -0.0816926167     -0.0105804640
   -3   -6    0    2    2    3     -0.0000000057     -0.0000000065
   -3   -5    0    1    1    1     -0.0717048043      0.0385458591
   -3   -5    0    1    1    2     -0.0164701540      0.0289856670
   -3   -5    0    1    1    3      0.0000000042     -0.0000000050
   -3   -5    0    2    1    1     -0.0000002952      0.0000002900
   -3   -5    0    2    1    2      0.0000002938     -0.0000002672
   -3   -5    0    2    1    3      0.0019688815     -0.0017884802
   -3   -5    0    1    2    1     -0.0000003658      0.0000000849
   -3   -5    0    1    2    2      0.0000000618      0.0000000419
   -3   -5    0    1    2    3     -0.0019688439     -0.0017884174
   -3   -5    0    2    2    1     -0.0717072422     -0.0385468587
   -3   -5    0    2    2    2     -0.0164683246     -0.0289844537
   -3   -5    0    2    2    3     -0.0000000034      0.0000000055
   -3   -4    0    1    1    1      0.1095414358     -0.0487963353
   -3   -4    0    1    1    2     -0.0574332941     -0.0617731803
   -3   -4    0    1    1    3      0.0000000033     -0.0000000073
